Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Danielle Todman,F,SBD,Raw,38.5,35-39,24-39,Open,73.6,76,130,135,-142.5,,135,-87.5,-87.5,,,,,,,,,,DQ,,,,,Yes,US Virgin Islands,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Jevon DaCosta,M,SBD,Raw,31,24-34,24-39,Open,91.5,93,265,275,280,,280,190,-200,-200,,190,295,315,-327.5,,315,785,1,503.42,497.02,476.01,103.51,Yes,Jamaica,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Lauren Simms,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,79.65,84,115,122.5,-127.5,,122.5,55,57.5,60,,60,140,150,-165,,150,332.5,2,313.98,304.99,267.53,64.18,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Emmanuel Weber,M,SBD,Raw,20.5,20-23,19-23,Juniors,92.05,93,-250,250,-265,,250,142.5,147.5,-150,,147.5,257.5,272.5,-285,,272.5,670,3,428.41,422.97,404.99,88.09,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
April Hutchinson,F,SBD,Raw,47,45-49,40-49,Masters 1,103.75,84+,165,-172.5,177.5,,177.5,82.5,-85,-85,,82.5,212.5,-225,-225,,212.5,472.5,2,397.62,389.44,332.96,83.47,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Nicole Cantelon,F,SBD,Raw,21.5,20-23,19-23,University,56.55,57,97.5,105,110,,110,52.5,55,-57.5,,55,135,-142.5,-142.5,,135,300,1,345.50,350.29,309.78,70.79,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Nicole Cantelon,F,SBD,Raw,21.5,20-23,19-23,Juniors,56.55,57,97.5,105,110,,110,52.5,55,-57.5,,55,135,-142.5,-142.5,,135,300,2,345.50,350.29,309.78,70.79,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Colton Lajeunesse,M,SBD,Raw,24.5,24-34,24-39,Open,144.95,120+,285,300,-310,,300,185,195,205,,205,260,280,-300,,280,785,4,426.08,436.45,413.71,84.41,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Louis Latour,M,SBD,Raw,22.5,20-23,19-23,Juniors,119.6,120,275,290,297.5,,297.5,190,200,210.5,,210.5,292.5,307.5,330,,330,838,1,481.80,482.16,462.02,97.56,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Lisa Kitagawa,F,SBD,Raw,31.5,24-34,24-39,Open,76.05,84,147.5,157.5,167.5,,167.5,80,82.5,-85,,82.5,180,192.5,-200,,192.5,442.5,5,427.85,417.05,366.66,87.21,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Nicolas Parra,M,SBD,Raw,20.5,20-23,19-23,Juniors,73.95,74,185,195,205,,205,117.5,125,127.5,,127.5,245,257.5,-278,,257.5,590,3,427.14,424.60,410.51,86.65,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Nicolas Parra,M,SBD,Raw,20.5,20-23,19-23,University,73.95,74,185,195,205,,205,117.5,125,127.5,,127.5,245,257.5,-278,,257.5,590,1,427.14,424.60,410.51,86.65,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Carsen Phillips #1,M,SBD,Raw,20.5,20-23,19-23,Juniors,128.75,120+,255,265,270,,270,165,172.5,177.5,,177.5,250,272.5,-287.5,,272.5,720,2,404.34,407.95,389.91,81.22,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Isabelle Louie,F,SBD,Raw,22,20-23,19-23,Juniors,61.2,63,95,105,115,,115,52.5,60,-65,,60,117.5,-130,130,,130,305,2,333.94,334.88,295.81,68.02,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Isabelle Louie,F,SBD,Raw,22,20-23,19-23,University,61.2,63,95,105,115,,115,52.5,60,-65,,60,117.5,-130,130,,130,305,2,333.94,334.88,295.81,68.02,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Steve Cormier #1,M,SBD,Raw,40,40-44,40-49,Masters 1,78.85,83,242.5,255,266.5,,266.5,160,-165,165,,165,275,287.5,-311.5,,287.5,719,1,500.07,495.42,477.65,102.16,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Pascale Mercier,F,SBD,Raw,22.5,20-23,19-23,Juniors,68.4,69,140,147.5,155,,155,87.5,92.5,-95.5,,92.5,157.5,170,-182.5,,170,417.5,1,427.76,422.11,372.27,86.92,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Derek Demmans,M,SBD,Raw,22.5,20-23,19-23,Juniors,82.2,83,230,240,247.5,,247.5,145,-150,150,,150,255,265,-277.5,,265,662.5,5,449.70,444.79,428.04,92.16,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Ezeiel Amponsah,M,SBD,Raw,22.5,20-23,19-23,Juniors,104.8,105,272.5,292.5,-300,,292.5,165,172.5,-177.5,,172.5,305,335,-347.5,,335,800,1,482.85,478.36,456.78,98.86,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Ezeiel Amponsah,M,SBD,Raw,22.5,20-23,19-23,University,104.8,105,272.5,292.5,-300,,292.5,165,172.5,-177.5,,172.5,305,335,-347.5,,335,800,1,482.85,478.36,456.78,98.86,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Tung Hsuan Yen,M,SBD,Raw,21.5,20-23,19-23,Juniors,79.85,83,205,215,225,,225,185.5,193,-195.5,,193,270,-287,-297,,270,688,2,474.93,470.25,453.14,97.13,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Tung Hsuan Yen,M,SBD,Raw,21.5,20-23,19-23,University,79.85,83,205,215,225,,225,185.5,193,-195.5,,193,270,-287,-297,,270,688,2,474.93,470.25,453.14,97.13,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Andrew Villafuerte,M,SBD,Raw,27.5,24-34,24-39,Open,65.4,66,172.5,185,192.5,,192.5,110,115,122.5,,122.5,227.5,240,250,,250,565,2,445.71,447.00,434.54,88.50,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Tracy Arias,F,SBD,Raw,43,40-44,40-49,Masters 1,72.6,76,150,160,165,,165,57.5,62.5,65,,65,177.5,187.5,195,,195,425,1,421.22,412.55,363.30,85.69,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Pamela King,F,SBD,Raw,63.5,60-64,60-69,Masters 3,75.05,76,107.5,115,118,,118,67.5,73,-75,,73,122.5,132.5,137.5,,137.5,328.5,1,319.84,312.16,274.58,65.16,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Sylvia Atkinson #1,F,SBD,Raw,50,50-54,50-59,Masters 2,72.35,76,170,180.5,185.5,,185.5,75,80,85,,85,183,190.5,196,,196,466.5,1,463.22,453.86,399.73,94.23,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Johnathan Asselstine,M,SBD,Raw,22.5,20-23,19-23,Juniors,92.5,93,250,265,-275,,265,172.5,180,-183,,180,275,295,-310,,295,740,2,472.05,466.06,446.16,97.06,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
Catherine Nguyen,F,SBD,Raw,27,24-34,24-39,Open,51.85,52,117.5,125,130,,130,77.5,-80,80,,80,145,152.5,160,,160,370,1,451.90,462.29,409.82,93.66,Yes,Canada,,NAPF,IPF,2023-08-08,Cayman Islands,,,North American Regional Powerlifting Championships,Yes
