Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Nazarena Diaz,F,SBD,Raw,22.5,20-23,19-23,Juniors,61.35,63,125,135,142.5,,142.5,-70,-70,70,,70,135,145,155,,155,367.5,3,401.76,402.75,355.75,81.82,Yes,Argentina,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Antonela Lamenza,F,SBD,Raw,38.5,35-39,24-39,Open,61,63,115,-125,-127.5,,115,50,-55,55,,55,125,135,-140,,135,305,3,334.62,335.73,296.57,68.17,Yes,Argentina,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Roberto Alessio,M,SBD,Raw,64.5,60-64,60-69,Masters 3,82.4,83,130,140,147.5,,147.5,70,-75,,,70,190,210,-218,,210,427.5,1,289.78,286.59,275.77,59.39,Yes,Argentina,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Ruben Serfaty,M,SBD,Raw,47.5,45-49,40-49,Masters 1,72.6,74,130,147.5,-160,,147.5,102.5,-112.5,-112.5,,102.5,170,185,-200,,185,435,5,318.76,317.23,306.94,64.50,Yes,Argentina,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Carlos Burgos,M,SBD,Raw,58.5,55-59,50-59,Masters 2,71.85,74,180,-187.5,187.5,,187.5,115,120,125,,125,215,235,250.5,,250.5,563,1,415.43,413.71,400.48,83.93,Yes,Argentina,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
José Inguanti,M,SBD,Raw,59.5,55-59,60-69,Masters 3,64.2,66,145,150.5,155,,155,110,115,117.5,,117.5,160.5,170,,,170,442.5,1,354.00,355.57,345.97,70.00,Yes,Argentina,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Bjorn Williams,M,SBD,Raw,37.5,35-39,24-39,Open,104.8,105,205,220,227.5,,227.5,150,-172.5,-172.5,,150,282.5,-300,-300,,282.5,660,6,398.35,394.65,376.85,81.56,Yes,Guyana,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Kenji Nakama,M,SBD,Raw,48.5,45-49,40-49,Masters 1,73.3,74,165,175,180,,180,137.5,142.5,-145,,142.5,202.5,215,225,,225,547.5,1,398.67,396.51,383.50,80.78,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Thiago Roberto Santos,M,SBD,Raw,40.5,40-44,40-49,Masters 1,113.3,120,110,130,155,,155,80,115,-142.5,,115,120,162.5,-205,,162.5,432.5,3,253.38,252.33,241.40,51.57,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Caua Mancuso,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,92.45,93,175,185,190,,190,117.5,122.5,-127.5,,122.5,187.5,197.5,-210,,197.5,510,5,325.42,321.29,307.58,66.91,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Matheus dos Santos,M,SBD,Raw,21.5,20-23,19-23,Juniors,72.95,74,210,217.5,225,,225,105,110,-115,,110,250,260,272.5,,272.5,607.5,3,443.75,441.48,427.08,89.85,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Marcelo Yamawaka,M,SBD,Raw,19.5,20-23,19-23,Juniors,64.8,66,145,150,-155,,150,80,87.5,90,,90,175,-185,-185,,175,415,6,329.66,330.86,321.79,65.32,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Maiara Suellen Cabral da Silva,F,SBD,Raw,35.5,35-39,24-39,Open,76.8,84,150,157.5,162.5,,162.5,70,75,-77.5,,75,170,180,187.5,,187.5,425,2,408.84,398.18,349.92,83.38,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Pamela Hubner,F,SBD,Raw,21.5,20-23,19-23,Juniors,72.7,76,100,110,115,,115,55,-60,-60,,55,117.5,125,130,,130,300,1,297.11,290.95,256.21,60.45,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Juliana Bhering,F,SBD,Raw,24.5,24-34,24-39,Open,45.15,47,-100,105,110,,110,50,55,-57.5,,55,125,132.5,140,,140,305,3,411.91,422.00,377.50,88.08,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
João Arthur Weber da Rosa,M,SBD,Raw,18.5,18-19,19-23,Juniors,120.25,120+,210,220,225,,225,120,-125,-125,,120,200,207.5,215,,215,560,1,321.39,321.80,308.37,65.04,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Deisiane Machado Moretti,F,SBD,Raw,30.5,24-34,24-39,Open,112.05,84+,162.5,172.5,177.5,,177.5,85,90,-92.5,,90,150,160,167.5,,167.5,435,1,356.39,352.34,299.67,75.53,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Gabriela Finotello,F,SBD,Raw,25.5,24-34,24-39,Open,51.5,52,115,122.5,127.5,,127.5,47.5,-52.5,-52.5,,47.5,135,147.5,-157.5,,147.5,322.5,2,395.75,405.05,359.17,82.12,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Paulo Ramon de Almeida,M,SBD,Raw,59.5,55-59,60-69,Masters 3,118.9,120,160,180,195,,195,110,125,-132.5,,125,160,180,200,,200,520,1,299.56,299.61,287.07,60.69,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Matheus Wallace de Oliveira,M,SBD,Raw,27.5,24-34,24-39,Open,106.1,120,262.5,277.5,287.5,,287.5,160,167.5,-170,,167.5,265,277.5,282.5,,282.5,737.5,1,442.93,439.11,419.35,90.62,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Alice Mourao,F,SBD,Raw,25.5,24-34,24-39,Open,56.45,57,97.5,102.5,-107.5,,102.5,62.5,-65,65,,65,130,140,-145,,140,307.5,6,354.55,359.54,317.98,72.66,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Emanuel Barros,M,SBD,Raw,42.5,40-44,40-49,Masters 1,137.7,120+,200,-210,-210,,200,125,130,135,,135,260,270,280,,280,615,1,338.61,344.53,327.87,67.49,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Marcelo Moreira,M,SBD,Raw,50.5,50-54,50-59,Masters 2,111.5,120,-200,210,230,,230,-70,-70,70,,70,200,240,250,,250,550,1,324.11,322.36,308.23,66.06,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Frederico Oliveira,M,SBD,Raw,43.5,40-44,40-49,Masters 1,103.3,105,187.5,195,202.5,,202.5,125,-132.5,-132.5,,125,235,245,260,,260,587.5,1,356.69,353.13,337.18,73.09,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Rogerio Moreira,M,SBD,Raw,22.5,20-23,19-23,Juniors,105.5,120,200,210,-220,,210,130,140,145,,145,250,260,-270,,260,615,4,370.20,366.89,350.36,75.76,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Kaian Campos,M,SBD,Raw,18.5,18-19,19-23,Juniors,51.65,53,105,115,125,,125,70,75,-82.5,,75,140,-165,-175,,140,340,1,327.75,336.01,331.04,60.43,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Julia Fernandes Barbosa,F,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,61.9,63,85,90,95,,95,50,52.5,55,,55,87.5,92.5,-105,,92.5,242.5,3,263.64,263.95,233.12,53.67,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Johnny Bittencourt,M,SBD,Raw,26.5,24-34,24-39,Open,74,74,230,237.5,242.5,,242.5,130,137.5,140,,140,245,257.5,265,,265,,DQ,,,,,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Iolanda Costa Zolyone,F,SBD,Raw,46,45-49,40-49,Open,75.1,76,160,170,,,170,105,110,112.5,,112.5,155,-157.5,-157.5,,155,437.5,2,425.82,415.56,365.53,86.75,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Daniele Sabino Rocha,F,SBD,Raw,30.5,24-34,24-39,Open,64.85,69,132.5,137.5,140,,140,75,-80,80,,80,150,157.5,-170,,157.5,377.5,5,398.99,396.72,350.18,81.10,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Cícera Tavares,F,SBD,Raw,46.5,45-49,40-49,Open,68.8,69,172.5,182.5,187.5,,187.5,90,95,97.5,,97.5,200,212.5,-220.5,,212.5,497.5,1,508.03,500.93,441.73,103.24,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Edson Kamogawa,M,SBD,Raw,47,45-49,40-49,Masters 1,96.9,105,200,210,215,,215,145,152.5,155,,155,200,210,215,,215,585,2,365.14,360.72,344.76,75.02,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Eduardo de Assis,M,SBD,Raw,42.5,40-44,40-49,Masters 1,82.2,83,205,215,220,,220,125,130,-132.5,,130,237.5,247.5,-255.5,,247.5,597.5,1,405.58,401.15,386.05,83.12,Yes,Brazil,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Diego Durán Araya,M,SBD,Raw,28,24-34,24-39,Open,65.55,66,-205,-205,-205,,-205,115,125,-130,,125,240,255,-260,,255,,DQ,,,,,Yes,Chile,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Federico Rodriguez,M,SBD,Raw,23.5,24-34,24-39,Open,110.65,120,232.5,247.5,257.5,,257.5,152.5,160,165,,165,245,265,280,,280,702.5,4,415.15,412.68,394.49,84.67,Yes,Uruguay,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Luis Zerpa,M,SBD,Raw,57.5,55-59,50-59,Masters 2,98.35,105,180,-190,-190,,180,90,-95,-95,,90,180,190,200,,200,470,2,291.41,287.99,275.15,59.85,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Jean Piero Picchus,M,SBD,Raw,32.5,24-34,24-39,Open,106.4,120,-262.5,262.5,272.5,,272.5,162.5,170,172.5,,172.5,265,275,-290,,275,720,2,431.94,428.28,409.03,88.35,Yes,Peru,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
Marcelo Mendoza,M,SBD,Raw,45.5,45-49,40-49,Masters 1,82.85,83,180,195,,,195,152.5,-165,-165,,152.5,190,210,220,,220,567.5,2,383.50,379.21,364.81,78.63,Yes,Argentina,,FESUPO,IPF,2023-09-06,Peru,,Lima,South American Classic Powerlifting Championships,Yes
