Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Adela Aparicio,F,SBD,Raw,21.5,20-23,19-23,Juniors,64.6,69,-150,-160,-160,,,50,60,-70,,60,155,-165,-172.5,,155,,DQ,,,,,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Lucien Flores,F,SBD,Raw,22.5,20-23,19-23,Juniors,63.9,69,-115,-115,-120,,,50,-55,-55,,50,135,145,-152.5,,145,,DQ,,,,,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Sophia Cabrera #2,F,SBD,Raw,19.5,20-23,19-23,Juniors,67.35,69,135,145,-150,,145,85,-90,-90,,85,155,162.5,-167.5,,162.5,392.5,2,405.74,401.23,353.96,82.44,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Antonia Madrid,F,SBD,Raw,22.5,20-23,19-23,Juniors,68.95,69,145,152.5,160,,160,82.5,87.5,-90.5,,87.5,170,180,-190,,180,427.5,1,436.01,429.79,378.98,88.60,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Ema Gallardo,F,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,66.8,69,112.5,117.5,120,,120,77.5,84,-87,,84,155,-167,-167,,155,359,3,372.88,369.17,325.71,75.76,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Leysi Rodriguez,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,68.75,69,132.5,137.5,-142.5,,137.5,67.5,-72.5,-72.5,,67.5,145,155,155.5,,155.5,360.5,2,368.29,363.17,320.26,74.84,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Martina Rivas,F,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,67.9,69,150,160,-163,,160,65,70,72.5,,72.5,135,145,152.5,,152.5,385,1,396.12,391.28,345.13,80.49,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Karina Cuello,F,SBD,Raw,30.5,24-34,24-39,Open,67.6,69,102.5,107.5,110,,110,52.5,-55,57.5,,57.5,110,117.5,122.5,,122.5,290,5,299.14,295.67,260.81,60.78,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Hilda Ordenes,F,SBD,Raw,30.5,24-34,24-39,Open,67.3,69,115,127.5,140,,140,70,77.5,82.5,,82.5,150,162.5,-175,,162.5,385,3,398.15,393.78,347.38,80.90,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Jeniffer Lazo,F,SBD,Raw,26.5,24-34,24-39,Open,67,69,150,-157.5,157.5,,157.5,62.5,67.5,-70,,67.5,170,177.5,-180,,177.5,402.5,2,417.33,413.00,364.37,84.80,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Nayely Yucra,F,SBD,Raw,20.5,20-23,19-23,Juniors,62.7,63,125,-130,-135,,125,40,45,-50,,45,-122.5,-122.5,122.5,,122.5,292.5,8,315.51,315.27,278.41,64.19,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Valeria Amaya Amira,F,SBD,Raw,19.5,20-23,19-23,Juniors,58.4,63,-105,105,112.5,,112.5,55,57.5,60,,60,125,-135,,,125,297.5,7,335.52,338.73,299.40,68.55,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Paulina Gauthier,F,SBD,Raw,21.5,20-23,19-23,Juniors,62.95,63,105,112.5,,,112.5,55,57.5,-60,,57.5,120,130,-140,,130,300,6,322.81,322.38,284.67,65.67,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Jenifer Gonzalez,F,SBD,Raw,22.5,20-23,19-23,Juniors,60.3,63,137.5,145,150,,150,55,62.5,67.5,,67.5,140,150,152.5,,152.5,370,3,408.88,410.92,363.04,83.35,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Maylin Bermejo Cuevas,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,60.25,63,125,132.5,137.5,,137.5,55,57.5,60,,60,147.5,155.5,-168,,155.5,353,3,390.29,392.29,346.59,79.56,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Arlet Prada Angelina,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,62.75,63,132.5,-140,140,,140,62.5,65,-70,,65,152.5,160,162.5,,162.5,367.5,2,396.21,395.87,349.58,80.61,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Francisca Nunez,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,60.35,63,125,130,132.5,,132.5,65,67.5,-70,,67.5,155,165,168.5,,168.5,368.5,1,407.01,408.99,361.34,82.96,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Refugio Sarai Rodriguez Callapa,F,SBD,Raw,30.5,24-34,24-39,Open,62.3,63,-140,-140,140,,140,75,80,-82.5,,80,140,142.5,-150,,142.5,362.5,6,392.55,392.63,346.74,79.89,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Irina Leonor Davila Zapata,F,SBD,Raw,29.5,24-34,24-39,Open,62,63,150,160,-167.5,,160,-80,82.5,87.5,,87.5,160,165,167.5,,167.5,415,3,450.73,451.15,398.45,91.75,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Norma Melo Guzman,F,SBD,Raw,46.5,45-49,40-49,Masters 1,56.3,57,100,-110,110,,110,57.5,62.5,-65,,62.5,125,135,-145,,135,307.5,2,355.17,360.29,318.66,72.81,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Lucia Sierra Pinzon,F,SBD,Raw,48,45-49,40-49,Masters 1,56.3,57,120,-127.5,127.5,,127.5,60,-65,-65,,60,140,150,-152.5,,150,337.5,1,389.82,395.44,349.75,79.91,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Samantha Bravo Acaro,F,SBD,Raw,22.5,20-23,19-23,Juniors,54.9,57,115,120,-125,,120,60,65,-70,,65,130,137.5,142.5,,142.5,327.5,5,384.66,391.38,346.34,79.08,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Erika Tatiana Lopez Carmona,F,SBD,Raw,20.5,20-23,19-23,Juniors,56.85,57,-140,140,-147.5,,140,60,-65,-65,,60,145,-152.5,-152.5,,145,345,4,395.95,401.16,354.74,81.09,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Nauru Barraza,F,SBD,Raw,19.5,20-23,19-23,Juniors,56.3,57,-135,135,-147.5,,135,-70,70,75,,75,150,160,165,,165,375,1,433.14,439.38,388.61,88.79,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Ainhoa Lino Zenteno,F,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,55.95,57,105,-112.5,-112.5,,105,40,45,50,,50,125,132.5,135,,135,290,4,336.34,341.45,302.04,68.99,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Isabella Salazar Campis,F,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,56.45,57,-112.5,112.5,-122.5,,112.5,50,55,-57.5,,55,125,137.5,-150.5,,137.5,305,3,351.67,356.62,315.39,72.07,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Nahomy Coloma Galarza,F,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,55.3,57,120,-127.5,-127.5,,120,47.5,-50,-50,,47.5,150,-155,-155,,150,317.5,1,371.11,377.27,333.81,76.22,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Karen Ramirez Torres,F,SBD,Raw,20.5,20-23,19-23,Juniors,51.4,52,115,122.5,127.5,,127.5,65,-70,70,,70,115,-117.5,-117.5,,115,312.5,5,384.00,393.07,348.59,79.70,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Keily Rojas,F,SBD,Raw,20.5,20-23,19-23,Juniors,51.25,52,110,-117.5,-117.5,,110,60,-65,-65,,60,132.5,145,-154,,145,315,4,387.87,397.11,352.21,80.55,Yes,Chile,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Cristel Pilalo Calle,F,SBD,Raw,18.5,18-19,19-23,Juniors,50.55,52,110,117.5,122.5,,122.5,-60,60,-67.5,,60,135,140,142.5,,142.5,325,3,404.08,414.05,367.46,84.12,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Vanessa Guerra Mia,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,51.7,52,75,-85,-85,,75,37.5,42.5,45,,45,95,107.5,117.5,,117.5,237.5,3,290.66,297.40,263.68,60.27,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Daiany Medina Armoa,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,51.15,52,90,-92.5,100,,100,40,-45,-50,,40,110,-115,115,,115,255,2,314.42,321.95,285.57,65.32,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Lizbeth Martinez Gomez,F,SBD,Raw,32.5,24-34,24-39,Open,49.8,52,-125,-127.5,-127.5,,,50,55,57.5,,57.5,130,135,140,,140,,DQ,,,,,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Keissy Garcia Candanoza,F,SBD,Raw,38.5,35-39,24-39,Open,49.1,52,145,-147.5,-150,,145,65,-70,-70,,65,-150,-160,160,,160,370,3,469.68,481.86,428.29,98.35,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Yushara Ayala Triana,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,44.85,47,75,82.5,87.5,,87.5,-50.5,-50.5,-50.5,,,100,110,-120.5,,110,,DQ,,,,,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Melany Guachin Alvarado,F,SBD,Raw,21.5,20-23,19-23,Juniors,46.1,47,112.5,117.5,122.5,,122.5,55,60,-62.5,,60,127.5,135,-140,,135,317.5,2,422.13,432.95,386.55,89.74,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Karoll Darin Contrera Fernandez,F,SBD,Raw,21.5,20-23,19-23,Juniors,46.85,47,120,125,127.5,,127.5,57.5,60,62.5,,62.5,135,145,-148,,145,335,1,440.08,451.58,402.65,93.16,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Isabella Bolivar Gallardo,F,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,42.65,43,-80,80,-92.5,,80,43,-48,-48,,43,-90,90,-100,,90,213,2,300.54,306.08,275.57,65.47,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Claris Castillejo,F,SBD,Raw,15.5,16-17,14-18,Sub-Juniors,42.25,43,90,100,-105,,100,35,40,-42.5,,40,110,-120,-120,,110,250,1,355.36,361.40,325.78,77.67,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Ruben Loaiza,M,SBD,Raw,46.5,45-49,40-49,Masters 1,91.4,93,160,180,195,,195,130,140,142.5,,142.5,200,-215,215,,215,552.5,2,354.51,350.00,335.22,72.89,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Rocio Chilon,F,SBD,Raw,27.5,24-34,24-39,Open,56.4,57,140,150,-157.5,,150,55,60,-65,,60,160,167.5,170,,170,380,2,438.40,444.62,393.23,89.85,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Jose Escalante,M,SBD,Raw,20.5,20-23,19-23,Juniors,80.9,83,190,-200,200,,200,-145,145,150,,150,200,215,-225,,215,565,9,387.05,383.04,368.88,79.23,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Juan Sanchez #15,M,SBD,Raw,41.5,40-44,40-49,Masters 1,72.9,74,162.5,-172.5,-172.5,,162.5,100,-107.5,-107.5,,100,160,-162.5,180,,180,442.5,4,323.37,321.73,311.25,65.47,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Alejandro Leon,M,SBD,Raw,21.5,20-23,19-23,Juniors,72.2,74,207.5,-215,-215,,207.5,132.5,140,-142.5,,140,255,-262.5,-262.5,,255,602.5,3,443.13,441.16,426.96,89.59,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Alex Yovera,M,SBD,Raw,28.5,24-34,24-39,Open,73.7,74,-215,220,-230,,220,165,-176,-176,,165,230,-242.5,-245,,230,615,4,446.22,443.66,429.00,90.48,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Alfredo Velez,M,SBD,Raw,42.5,40-44,40-49,Masters 1,108.25,120,215,225,235,,235,150,160,170,,170,215,220,-225,,220,625,1,372.43,369.66,353.16,76.09,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Salvador Albornoz,M,SBD,Raw,19.5,20-23,19-23,Juniors,116.2,120,245,260,272.5,,272.5,142.5,150,155,,155,257.5,275,277.5,,277.5,705,2,409.34,408.53,391.19,83.12,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Gabriel Lopez #8,M,SBD,Raw,21.5,20-23,19-23,Juniors,91.3,93,-245,-250,250,,250,145,-150,-150,,145,-235,245,265,,265,660,3,423.72,418.32,400.68,87.12,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Joaquin Barrios,M,SBD,Raw,21.5,20-23,19-23,Juniors,104.5,105,293,310.5,318,,318,170,177.5,180,,180,272.5,285,292.5,,292.5,790.5,1,477.67,473.16,451.81,97.82,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Nicolas Mondelli,M,SBD,Raw,29.5,24-34,24-39,Open,103.75,105,252.5,270,-280,,270,147.5,155,157.5,,157.5,262.5,280,-292.5,,280,707.5,6,428.77,424.58,405.41,87.84,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Carlos Andres Badillo Arguello,M,SBD,Raw,23.5,24-34,24-39,Open,83,83,245,-252.5,-252.5,,245,155,-160,-160,,155,225,-235,-250,,225,625,9,421.93,417.19,401.31,86.52,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Fausto Barja,M,SBD,Raw,15.5,16-17,14-18,Sub-Juniors,87.1,93,-215,215,-225,,215,107.5,115,-117.5,,115,-235,-235,-235,,,,DQ,,,,,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Pablo Puescas,M,SBD,Raw,67,65-69,60-69,Masters 3,82,83,110,125,135,,135,90,-92.5,105,,105,120,130,140,,140,380,2,258.30,255.50,245.91,52.93,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Samir Chatas Piamba,M,SBD,Raw,19.5,20-23,19-23,Juniors,80.1,83,245,256,270.5,,270.5,137.5,145,-147.5,,145,265,280.5,294,,294,709.5,1,488.87,483.99,466.32,100.00,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Kheon Evans,M,SBD,Raw,30.5,24-34,24-39,Open,82.2,83,235,-242.5,242.5,,242.5,-140,-140,-140,,,255,,,,255,,DQ,,,,,Yes,Guyana,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Edgar Alfonso Orozco Ramirez,M,SBD,Raw,35.5,35-39,24-39,Open,85.9,93,240,250,255,,255,175,180,185,,185,-290,290,-300,,290,730,2,483.60,477.75,458.84,99.32,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Alejandro Campos Cardenas,M,SBD,Raw,43.5,40-44,40-49,Masters 1,73.3,74,165,175,-180,,175,110,112.5,117.5,,117.5,190,200,-202.5,,200,492.5,2,358.62,356.67,344.97,72.66,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Jhairo Cuellar Gonzales,M,SBD,Raw,18.5,18-19,19-23,Juniors,73.5,74,200,-210,210,,210,130,135,-140,,135,220,222.5,-240,,222.5,567.5,5,412.49,410.19,396.68,83.61,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Kenji Reyke,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,74,74,175,-182.5,-182.5,,175,105,-112.5,,,105,-215,-220,-220,,,,DQ,,,,,Yes,Suriname,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Silvia Zevallos,F,SBD,Raw,54.5,50-54,50-59,Masters 2,81.1,84,-90,95,-102.5,,95,55,60,-62.5,,60,-150.5,160,-165.5,,160,315,2,294.81,286.08,250.68,60.34,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Myriam Camarena,F,SBD,Raw,38.5,35-39,24-39,Open,83,84,160,-170,-170,,160,92.5,-100,-100,,92.5,162.5,-182.5,-205,,162.5,415,3,384.05,372.32,325.77,78.74,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Maria Elena Del Pilar Zarate,F,SBD,Raw,53.5,50-54,50-59,Masters 2,75.35,76,130,135,140,,140,70,72.5,75,,75,160,-170,-170,,160,375,1,364.35,355.46,312.62,74.24,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Cely Bejares,F,SBD,Raw,18.5,18-19,19-23,Juniors,73.85,76,130,135,140,,140,77.5,90,-92.5,,90,145,155,-162.5,,155,385,2,378.08,369.60,325.30,76.96,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Luana Delgado,F,SBD,Raw,20.5,20-23,19-23,Juniors,68.1,69,155,162.5,-167.5,,162.5,67.5,70,,,70,150,160,-167.5,,160,392.5,4,403.16,398.07,351.10,81.92,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Sarah Sanmoogan,F,SBD,Raw,22,20-23,19-23,Juniors,67.45,69,145,150,-157.5,,150,82.5,-90,-90,,82.5,150,-157.5,160,,160,392.5,3,405.39,400.81,353.57,82.37,Yes,Guyana,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Ferminia Seas Marin,F,SBD,Raw,52.5,50-54,50-59,Masters 2,62.3,63,-110,-110,-110,,,45,50,-55,,50,170,175,-180,,175,,DQ,,,,,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Ana Isabel Campo Sanchez,F,SBD,Raw,22.5,20-23,19-23,Juniors,61.5,63,145,152.5,160,,160,75,-80,80,,80,160,-171.5,-171.5,,160,400,1,436.62,437.54,386.47,88.91,Yes,Colombia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Daniela Anton,F,SBD,Raw,23.5,24-34,24-39,Open,62.05,63,140,147.5,152.5,,152.5,75,-80,-80,,75,140,152.5,160,,160,387.5,4,420.66,420.99,371.81,85.62,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Maria Hurtado Bravo,F,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,56.75,57,-105,-110,-110,,,55,-60,60,,60,100,-110,-110,,100,,DQ,,,,,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Mariela Navarrete,F,SBD,Raw,51.5,50-54,50-59,Masters 2,51.25,52,70,-77.5,-85,,70,42.5,45,-47.5,,45,120,130,-132.5,,130,245,1,301.68,308.86,273.94,62.65,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Gaston Calacha,M,SBD,Raw,36.5,35-39,24-39,Open,82.95,83,225,237.5,-247.5,,237.5,150,160,167.5,,167.5,220,-240,240,,240,645,7,435.58,430.69,414.31,89.31,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Lyndon Ammersingh,M,SBD,Raw,29.5,24-34,24-39,Open,91.7,93,240,252.5,262.5,,262.5,150,157.5,-165,,157.5,270,290,-300,,290,710,3,454.84,449.05,430.03,93.52,Yes,Suriname,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Agustin Bayardi,M,SBD,Raw,20.5,20-23,19-23,Juniors,82.1,83,245,-255,-256.5,,245,130,-135,-135,,130,260,275,-281,,275,650,3,441.52,436.71,420.30,90.47,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Jhonny Cardenas,M,SBD,Raw,25,24-34,24-39,Open,82.45,83,240,-255,-255,,240,145,-152.5,-152.5,,145,245,-257.5,-260,,245,630,8,426.90,422.19,406.25,87.50,Yes,Bolivia,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Hernan Tejada,M,SBD,Raw,19.5,20-23,19-23,Juniors,56.45,59,137.5,150,-167.5,,150,70,75,80,,80,172.5,-182.5,-182.5,,172.5,402.5,2,357.74,363.57,356.29,68.20,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Mikaela Ferreira,F,SBD,Raw,32.5,24-34,24-39,Open,62.45,63,132.5,137.5,142.5,,142.5,70,-75,-77.5,,70,185,193,203,,203,415.5,2,449.28,449.21,396.70,91.42,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Roberto Junior Thomas,M,SBD,Raw,35.5,35-39,24-39,Open,73.8,74,225,232.5,237.5,,237.5,137.5,140,-142.5,,140,250,257.5,265,,265,642.5,1,465.77,463.05,447.72,94.46,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Lady Romero,F,SBD,Raw,22.5,20-23,19-23,Juniors,51.85,52,125,130,133,,133,70,75,-77.5,,75,147.5,153.5,160.5,,160.5,368.5,1,450.07,460.41,408.16,93.28,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Marybel Luciano,F,SBD,Raw,45.5,45-49,40-49,Masters 1,50.45,52,-110,-110,110,,110,52.5,-57.5,-57.5,,52.5,125,-132.5,-132.5,,125,287.5,2,357.95,366.83,325.58,74.55,Yes,Peru,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Sebastian Cociña,M,SBD,Raw,26.5,24-34,24-39,Open,119.65,120,300,317.5,325,,325,-205,205,-215,,205,260,272.5,-280,,272.5,802.5,2,461.33,461.69,442.41,93.41,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Juan Pereyra #2,M,SBD,Raw,32.5,24-34,24-39,Open,87.65,93,225,-235,235,,235,175,-182.5,-182.5,,175,240,-260,-272.5,,240,650,7,426.03,420.73,403.70,87.55,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Agustin May,M,SBD,Raw,25.5,24-34,24-39,Open,104.3,105,-250,257.5,272.5,,272.5,180,187.5,195,,195,265,280,-287.5,,280,747.5,3,452.04,447.73,427.52,92.58,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Richard Marquez,M,SBD,Raw,44.5,40-44,40-49,Masters 1,82.7,83,170,-180,180,,180,127.5,135,140,,140,230,240,-250,,240,560,2,378.82,374.61,360.40,77.66,Yes,Uruguay,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
Kevin Vila,M,SBD,Raw,28.5,24-34,24-39,Open,65.1,66,210,222.5,232.5,,232.5,115,-122.5,-122.5,,115,235,-242.5,-242.5,,235,582.5,4,461.11,462.61,449.82,91.47,Yes,Ecuador,,FESUPO,IPF,2024-09-17,Argentina,,Buenos Aires,South American Classic Powerlifting Championships,Yes
