Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Leandro Viveiros,M,SBD,Raw,22,20-23,19-23,Juniors,82.45,83,220,240,-255,,240,110,115,-117.5,,115,252.5,272.5,-277.5,,272.5,627.5,28,425.21,420.52,404.63,87.16,Yes,Portugal,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Mapalo Mwenya,M,SBD,Raw,23,20-23,19-23,Juniors,82.8,83,225,240,247.5,,247.5,160,167.5,170,,170,250,270,-277.5,,270,687.5,16,464.75,459.56,442.12,95.28,Yes,Ireland,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Luca Umberto Angrisano,M,SBD,Raw,21.5,20-23,19-23,Juniors,92.2,93,277.5,290,297.5,,297.5,162.5,167.5,-172.5,,167.5,310,330,352.5,,352.5,817.5,3,522.31,515.67,493.72,107.40,Yes,Italy,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Malik Bernoussi Triolet,M,SBD,Raw,21,20-23,19-23,Juniors,92.45,93,280,295,305,,305,195,210,-215,,210,285,310,325,,325,840,1,535.98,529.18,506.59,110.21,Yes,France,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Timotej Kolmanko,M,SBD,Raw,20.5,20-23,19-23,Juniors,92.4,93,270,285,295,,295,145,-150,150,,150,277.5,295,302.5,,302.5,747.5,15,477.09,471.03,450.94,98.10,Yes,Slovenia,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Sam Walker,M,SBD,Raw,20.5,20-23,19-23,Juniors,82.55,83,240,255,262.5,,262.5,170,177.5,-180,,177.5,270,290,302.5,,302.5,742.5,8,502.79,497.23,478.42,103.06,Yes,England,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Mario Magro,M,SBD,Raw,20,20-23,19-23,Juniors,82.1,83,257.5,270,275,,275,147.5,155,-160,,155,287.5,305,315,,315,745,6,506.05,500.54,481.73,103.70,Yes,Belgium,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Kristóf Szabó,M,SBD,Raw,20,20-23,19-23,Juniors,82.15,83,250,270,280,,280,162.5,172.5,175,,175,250,270,285,,285,740,9,502.48,497.00,478.30,102.97,Yes,Hungary,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Benjamin Sturluson,M,SBD,Raw,18.5,18-19,19-23,Juniors,91.95,93,205,215,-222.5,,215,167.5,175,-180,,175,237.5,250,260,,260,650,23,415.85,410.56,393.12,85.51,Yes,Iceland,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Viljami Javanainen,M,SBD,Raw,18.5,18-19,19-23,Juniors,80.15,83,225,237.5,,,237.5,135,142.5,152.5,,152.5,235,-245,245,,245,635,25,437.38,433.00,417.18,89.47,Yes,Finland,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Jakub Zielonka,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,92.3,93,-270,270,-285,,270,137.5,145,-150,,145,275,295,-305,,295,710,5,453.39,447.63,428.56,93.23,Yes,Poland,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Aleksi Kuosmanen,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,91.2,93,215,-227.5,-227.5,,215,-125,127.5,135,,135,220,-235,-235,,220,570,18,366.14,361.48,346.24,75.28,Yes,Finland,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Liam Hofmans,M,SBD,Raw,18,18-19,14-18,Sub-Juniors,82.7,83,205,220,230,,230,135,142.5,-145,,142.5,242.5,262.5,-280,,262.5,635,13,429.56,424.78,408.67,88.06,Yes,Belgium,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Lukas Wind Nielsen,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,91.4,93,180,220,240,,240,-172.5,-172.5,-180,,,,,,,,,DQ,,,,,Yes,Denmark,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Giulio De Rosa,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,91.3,93,255,265,-270,,265,147.5,155,-157.5,,155,260,275,285,,285,705,7,452.61,446.85,428.00,93.07,Yes,Italy,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Filip Strand,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,82.5,83,210,225,-230,,225,127.5,135,140,,140,255,285,302.5,,302.5,667.5,10,452.16,447.16,430.26,92.68,Yes,Finland,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Dionysis Parginos,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,80.85,83,-240,-240,-240,,,140,147.5,152.5,,152.5,267.5,-277.5,-277.5,,267.5,,DQ,,,,,Yes,Greece,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Norbert Ferencz,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,92.85,93,-235,235,255,,255,165,170,172.5,,172.5,260,277.5,-300,,277.5,705,8,448.91,443.21,424.23,92.30,Yes,Hungary,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Nik Ben Hribar,M,SBD,Raw,18,18-19,14-18,Sub-Juniors,82.45,83,212.5,227.5,237.5,,237.5,132.5,140,142.5,,142.5,230,-247.5,247.5,,247.5,627.5,14,425.21,420.52,404.63,87.16,Yes,Slovenia,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Ilian Zlotnikov,M,SBD,Raw,18,18-19,14-18,Sub-Juniors,90.75,93,260,-275,275,,275,175,177.5,182.5,,182.5,280,295,-310,,295,752.5,2,484.55,478.39,458.32,99.63,Yes,Israel,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Ron Katzman,M,SBD,Raw,18,18-19,14-18,Sub-Juniors,80,83,200,210,-220,,210,147.5,152.5,-155,,152.5,-255,-265,-265,,,,DQ,,,,,Yes,Israel,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Dinis Cambas,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,82.5,83,190,-200,-200,,190,137.5,142.5,-147.5,,142.5,230,-245,-245,,230,562.5,18,381.03,376.82,362.58,78.10,Yes,Portugal,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Benjamin Corne,M,SBD,Raw,18,18-19,14-18,Sub-Juniors,93,93,200,-210,-210,,200,140,145,-150,,145,220,235,-240,,235,580,16,369.03,364.35,348.72,75.88,Yes,Belgium,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Timéo Chille,M,SBD,Raw,18,18-19,14-18,Sub-Juniors,92.6,93,195,205,-212.5,,205,132.5,140,145,,145,240,260,270,,270,620,13,395.30,390.28,373.60,81.28,Yes,Belgium,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Victor Banuta,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,92.75,93,-245,-245,245,,245,135,140,-145,,140,270,285,305,,305,690,11,439.58,434.01,415.43,90.39,Yes,Romania,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Alvar Korsu,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,81.2,83,200,-212.5,212.5,,212.5,-130,135,140,,140,225,240,250,,250,602.5,15,411.86,407.53,392.41,84.33,Yes,Finland,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Tomasz Wnuk,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,82.45,83,230,240,-245,,240,-152.5,152.5,-160,,152.5,232.5,247.5,260,,260,652.5,12,442.15,437.27,420.75,90.63,Yes,Poland,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Enes Karadeniz,M,SBD,Raw,17,16-17,14-18,Sub-Juniors,82.7,83,230,245,257.5,,257.5,155,165,170,,170,270,292.5,302.5,,302.5,730,2,493.82,488.32,469.81,101.24,Yes,Turkey,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Lukas Akevičius,M,SBD,Raw,16.5,16-17,14-18,Sub-Juniors,82.8,83,195,205,212.5,,212.5,105,112.5,-117.5,,112.5,215,230,242.5,,242.5,567.5,17,383.63,379.35,364.95,78.65,Yes,Lithuania,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Jonas Biliunas,M,SBD,Raw,18.5,18-19,19-23,Special Olympics,74.5,83,70,80,100,,100,55,60,65,,65,120,140,150,,150,315,1,226.96,225.51,217.96,46.08,Yes,Lithuania,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Mangirdas Dainelis,M,SBD,Raw,17.5,18-19,14-18,Special Olympics,74.6,83,70,90,100,,100,50,52.5,70,,70,110,130,-160,,130,300,2,215.97,214.57,207.37,43.86,Yes,Lithuania,,EPF,IPF,2025-11-28,Lithuania,,Druskininkai,European Juniors and Sub-Juniors Classic Championships,Yes
Simon Svedin,M,SBD,Raw,29,24-34,24-39,Open,82.62,83,-230,230,245,,245,170,177.5,-182.5,,177.5,270,282.5,287.5,,287.5,710,1,480.55,475.22,457.23,98.51,Yes,Sweden,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
Eddie Prizeman,M,SBD,Raw,31.5,24-34,24-39,Open,82.78,83,215,230,240,,240,150,160,165,,165,240,260,270,,270,675,2,456.37,451.27,434.15,93.56,Yes,Switzerland,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
Stefan Pagelsen,M,SBD,Raw,26,24-34,24-39,Open,82.75,83,210,220,-230,,220,155,160,165,,165,262.5,275,285,,285,670,3,453.08,448.03,431.03,92.89,Yes,Germany,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
Matteo Moretto,M,SBD,Raw,29.5,24-34,24-39,Open,81.96,83,230,240,247.5,,247.5,160,167.5,170,,170,230,250,-262.5,,250,667.5,4,453.85,448.93,432.09,92.99,Yes,Italy,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
Darragh Mulcahy,M,SBD,Raw,24.5,24-34,24-39,Open,81.15,83,220,230,240,,240,140,147.5,152.5,,152.5,250,260,272.5,,272.5,665,5,454.74,449.97,433.29,93.11,Yes,Ireland,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
Niccolò De Giovanni,M,SBD,Raw,26.5,24-34,24-39,Open,81.9,83,220,-230,230,,230,170,175,-177.5,,175,-242.5,242.5,-262.5,,242.5,647.5,6,440.44,435.68,419.35,90.24,Yes,Italy,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
Stanislas Denijs,M,SBD,Raw,33.5,24-34,24-39,Open,82.76,83,205,220,-225,,220,140,-147.5,-147.5,,140,225,-245,-245,,225,585,7,395.57,391.16,376.32,81.10,Yes,Belgium,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
André Midtby,M,SBD,Raw,26.5,24-34,24-39,Open,91.63,93,250,260,-267.5,,260,190,197.5,203.5,,203.5,270,282.5,295,,295,758.5,1,486.09,479.90,459.59,99.95,Yes,Norway,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
Erik Elvsvingen,M,SBD,Raw,27.5,24-34,24-39,Open,91.58,93,245,255,262.5,,262.5,165,172.5,177.5,,177.5,-280,280,292.5,,292.5,732.5,2,469.55,463.58,443.96,96.55,Yes,Norway,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
Erik Erlandsson,M,SBD,Raw,29.5,24-34,24-39,Open,92.35,93,245,255,-262.5,,255,180,185,187.5,,187.5,270,290,-300,,290,732.5,3,467.64,461.69,442.01,96.16,Yes,Sweden,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
Gianluca Martino,M,SBD,Raw,27,24-34,24-39,Open,90.99,93,225,237.5,245,,245,155,162.5,167.5,,167.5,275,290,-300,,290,702.5,4,451.76,446.01,427.26,92.89,Yes,Italy,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
Mattia Perazzuolo,M,SBD,Raw,26,24-34,24-39,Open,91.1,93,230,245,250,,250,140,147.5,152.5,,152.5,270,280,290,,290,692.5,5,445.06,439.40,420.90,91.51,Yes,Italy,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
Bernhard Klinger,M,SBD,Raw,28,24-34,24-39,Open,92.2,93,225,235,-240,,235,170,177.5,180,,180,265,272.5,277.5,,277.5,692.5,6,442.45,436.82,418.23,90.98,Yes,Germany,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
Filip Östensson,M,SBD,Raw,20.5,20-23,19-23,Open,91.4,93,225,240,-250,,240,135,142.5,147.5,,147.5,280,300.5,-305.5,,300.5,688,7,441.45,435.84,417.43,90.77,Yes,Sweden,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
Helge Hansen,M,SBD,Raw,38.5,35-39,24-39,Open,91.79,93,230,240,247.5,,247.5,155,160,162.5,,162.5,260,272.5,-280,,272.5,682.5,8,437.01,431.45,413.16,89.86,Yes,Norway,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
Henrik Wobst,M,SBD,Raw,20.5,20-23,19-23,Open,92.79,93,255,262.5,-267.5,,262.5,145,-150,-150,,145,262.5,-267.5,-267.5,,262.5,670,9,426.75,421.34,403.30,87.75,Yes,Germany,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
Pearse Tohill,M,SBD,Raw,20.5,20-23,19-23,Open,90.95,93,207.5,-217.5,-217.5,,207.5,107.5,112.5,115,,115,255,265,272.5,,272.5,595,10,382.71,377.84,361.96,78.69,Yes,Ireland,,EPF,IPF,2018-09-14,Norway,,Hamar,Western European Championships,Yes
Paul Cooper #2,M,SBD,Raw,43.5,40-44,40-49,Masters 1,82.5,83,210,220,-225,,220,155,160,165,,165,265,275,-285,,275,660,1,447.08,442.14,425.42,91.64,Yes,England,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Péter Hornyák,M,SBD,Raw,39.5,35-39,40-49,Masters 1,81.7,83,210,220,225,,225,157.5,162.5,165,,165,245,257.5,265,,265,655,2,446.16,441.38,424.88,91.40,Yes,Hungary,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Will Mann,M,SBD,Raw,40.5,40-44,40-49,Masters 1,82.8,83,-197.5,197.5,207.5,,207.5,132.5,140,142.5,,142.5,240,257.5,-267.5,,257.5,607.5,3,410.67,406.09,390.67,84.20,Yes,UK,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Alexander Nikitin,M,SBD,Raw,43.5,40-44,40-49,Masters 1,82.8,83,220,225,-227.5,,225,130,135,-140,,135,225,235,240,,240,600,4,405.60,401.07,385.85,83.16,Yes,Russia,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Antti Liimatainen,M,SBD,Raw,42.5,40-44,40-49,Masters 1,82.1,83,200,205,-207.5,,205,145,-150,-150,,145,240,245,-257.5,,245,595,5,404.16,399.76,384.73,82.82,Yes,Finland,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Ficzere Tamás,M,SBD,Raw,48.5,45-49,40-49,Masters 1,82.1,83,202.5,210,217.5,,217.5,120,130,-135,,130,227.5,242.5,-247.5,,242.5,590,6,400.77,396.40,381.50,82.12,Yes,Hungary,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Alfred Faller,M,SBD,Raw,42,40-44,40-49,Masters 1,81,83,175,187.5,-197.5,,187.5,140,150,-152.5,,150,210,230,237.5,,237.5,575,7,393.62,389.52,375.11,80.59,Yes,Austria,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Joaquim Da Rocha,M,SBD,Raw,40,40-44,40-49,Masters 1,81.3,83,190,202.5,-210,,202.5,130,-135,135,,135,215,225,232.5,,232.5,570,8,389.36,385.25,370.94,79.73,Yes,France,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Enno Langelotz,M,SBD,Raw,42.5,40-44,40-49,Masters 1,82.4,83,-205,205,-215,,205,130,135,137.5,,137.5,215,-220,-220,,215,557.5,9,377.91,373.74,359.64,77.46,Yes,Spain,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Radovan Rak,M,SBD,Raw,42.5,40-44,40-49,Masters 1,82.7,83,175,190,-205,,190,117.5,122.5,-125,,122.5,215,225,-230,,225,537.5,10,363.60,359.55,345.92,74.54,Yes,Slovakia,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Dušan Švarcbach,M,SBD,Raw,43.5,40-44,40-49,Masters 1,75.2,83,175,185,190,,190,95,102.5,105,,105,225,-235,-235,,225,520,11,372.43,369.85,357.32,75.71,Yes,Czechia,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Sebastian Stępniak,M,SBD,Raw,44.5,40-44,40-49,Masters 1,82.6,83,177.5,-182.5,-185,,177.5,105,112.5,-120,,112.5,220,225,230,,230,520,12,352.00,348.10,334.92,72.16,Yes,Poland,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Marcel Rusnák,M,SBD,Raw,44.5,40-44,40-49,Masters 1,82.6,83,155,160,165,,165,147.5,152.5,-155,,152.5,195,-205,,,195,512.5,13,346.93,343.08,330.09,71.12,Yes,Slovakia,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Miklós Fekete,M,SBD,Raw,46,45-49,40-49,Masters 1,91.1,93,235,247.5,252.5,,252.5,172.5,180,185,,185,262.5,270,285,,285,722.5,1,464.34,458.43,439.14,95.48,Yes,Hungary,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Philippe Neto,M,SBD,Raw,43,40-44,40-49,Masters 1,91.8,93,252.5,262.5,-267.5,,262.5,167.5,172.5,,,172.5,240,250,255,,255,690,2,441.79,436.17,417.67,90.84,Yes,France,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Pasi Kapanen,M,SBD,Raw,49,45-49,40-49,Masters 1,92.7,93,227.5,237.5,245,,245,125,132.5,137.5,,137.5,280,287.5,290,,290,672.5,3,428.55,423.11,405.01,88.12,Yes,Sweden,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Fabrice Houbre,M,SBD,Raw,43.5,40-44,40-49,Masters 1,90.8,93,225,240,-247.5,,240,155,-160,160,,160,255,262.5,270,,270,670,4,431.31,425.82,407.95,88.68,Yes,France,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Michael Musil,M,SBD,Raw,47.5,45-49,40-49,Masters 1,91.2,93,210,227.5,237.5,,237.5,150,-160,-165,,150,260,280,-287.5,,280,667.5,5,428.76,423.31,405.47,88.16,Yes,Austria,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Andrian Hristov,M,SBD,Raw,39.5,35-39,40-49,Masters 1,92.5,93,230,-235,-235,,230,-160,160,-167.5,,160,240,-250,,,240,630,6,401.88,396.78,379.84,82.63,Yes,Bulgaria,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Josef Lipka,M,SBD,Raw,42.5,40-44,40-49,Masters 1,91.1,93,200,-215,,,200,140,150,-155,,150,270,-280,,,270,620,7,398.47,393.40,376.84,81.93,Yes,Czechia,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Frode Berentsen,M,SBD,Raw,42.5,40-44,40-49,Masters 1,91.7,93,237.5,-247.5,-247.5,,237.5,155,-162.5,-162.5,,155,225,-235,-235,,225,617.5,8,395.58,390.55,374.00,81.34,Yes,Norway,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Valerio Perullo,M,SBD,Raw,40.5,40-44,40-49,Masters 1,91.8,93,230,-240,-245,,230,127.5,130,-132.5,,130,240,250,-260,,250,610,9,390.57,385.60,369.25,80.31,Yes,Italy,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Trond Borgli,M,SBD,Raw,40.5,40-44,40-49,Masters 1,92.1,93,170,185,200,,200,175,182.5,-187.5,,182.5,200,210,217.5,,217.5,600,10,383.55,378.68,362.57,78.87,Yes,Norway,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Tanel Buström,M,SBD,Raw,41.5,40-44,40-49,Masters 1,92.5,93,205,-210,-210,,205,135,142.5,145,,145,230,240,245,,245,595,11,379.56,374.74,358.74,78.04,Yes,Estonia,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Július Čmerda,M,SBD,Raw,45.5,45-49,40-49,Masters 1,91.3,93,170,-177.5,-180,,170,117.5,125,-130,,125,212.5,225,-232.5,,225,520,12,333.84,329.59,315.68,68.64,Yes,Czechia,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Robert Rodney,M,SBD,Raw,54,50-54,50-59,Masters 2,80.8,83,185,205,-220,,205,130,140,,,140,270,295,-306,,295,640,1,438.75,434.22,418.20,89.81,Yes,England,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Rolf Hampel,M,SBD,Raw,57,55-59,50-59,Masters 2,82.3,83,222.5,235,242.5,,242.5,105,110,115,,115,212.5,230,247.5,,247.5,605,2,410.39,405.88,390.58,84.11,Yes,Germany,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Toni Macia,M,SBD,Raw,52.5,50-54,50-59,Masters 2,81.1,83,197.5,205,207.5,,207.5,105,110,112.5,,112.5,-245,245,250,,250,570,3,389.92,385.84,371.54,79.83,Yes,Spain,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Fabrice Bertin,M,SBD,Raw,52,50-54,50-59,Masters 2,82.9,83,192.5,200,-207.5,,200,147.5,155,-158.5,,155,192.5,200,-212.5,,200,555,4,374.93,370.73,356.63,76.87,Yes,France,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Erik Vik Jan,M,SBD,Raw,49.5,45-49,50-59,Masters 2,82,83,192.5,202.5,-210,,202.5,115,120,122.5,,122.5,220,-230,-242.5,,220,545,5,370.46,366.44,352.68,75.91,Yes,Sweden,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Alejandro Rodríguez Acuña,M,SBD,Raw,50.5,50-54,50-59,Masters 2,91.4,93,222.5,-235,235,,235,155,160.5,165.5,,165.5,230,240,252.5,,252.5,653,1,419.00,413.66,396.20,86.15,Yes,Spain,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Privat Madienguela,M,SBD,Raw,52,50-54,50-59,Masters 2,91.7,93,215,225,-235,,225,135,142.5,-147.5,,142.5,232.5,247.5,255,,255,622.5,2,398.78,393.71,377.03,82.00,Yes,France,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Mirosław Kania,M,SBD,Raw,52.5,50-54,50-59,Masters 2,90.3,93,205,212.5,-222.5,,212.5,142.5,150,152.5,,152.5,225,235,242.5,,242.5,607.5,3,392.15,387.17,371.01,80.63,Yes,Poland,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Ronny Ivan Hegge,M,SBD,Raw,51.5,50-54,50-59,Masters 2,91.1,93,170,180,190,,190,-150,155,-161,,155,225,235,-240,,235,580,4,372.76,368.02,352.52,76.65,Yes,Norway,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Per Lovesenger,M,SBD,Raw,52.5,50-54,50-59,Masters 2,92,93,170,180,185,,185,-140,-145,145,,145,200,210,215,,215,545,5,348.58,344.14,329.52,71.68,Yes,Sweden,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Bengt Eide-Olsen,M,SBD,Raw,57.5,55-59,50-59,Masters 2,91.9,93,120,130,140,,140,142.5,150,-155,,150,130,150,-170,,150,440,6,281.57,277.99,266.19,57.90,Yes,Norway,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
David Clifford,M,SBD,Raw,53,50-54,50-59,Masters 2,89.3,93,205,220,225,,225,125,132.5,-137.5,,132.5,-240,-240,-240,,,,DQ,,,,,Yes,England,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Tormod Andersen,M,SBD,Raw,63,60-64,60-69,Masters 3,81.5,83,180,190,195,,195,100,-105,-105,,100,210,220,225,,225,520,1,354.71,350.93,337.85,72.65,Yes,Norway,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Heimo Hopeavuori,M,SBD,Raw,61.5,60-64,60-69,Masters 3,81.9,83,170,-185,185,,185,115,122.5,-127.5,,122.5,190,212.5,-217.5,,212.5,520,2,353.71,349.89,336.77,72.47,Yes,Finland,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Roger Remy,M,SBD,Raw,65,65-69,60-69,Masters 3,77.6,83,140,147.5,152.5,,152.5,92.5,97.5,100,,100,200,210,-217.5,,210,462.5,3,324.81,322.02,310.70,66.25,Yes,Belgium,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
Johannes Reiss,M,SBD,Raw,59.5,55-59,60-69,Masters 3,80.8,83,142.5,150,157.5,,157.5,90,95,100,,100,172.5,180,185,,185,442.5,4,303.35,300.22,289.14,62.09,Yes,Austria,,EPF,IPF,2019-03-05,Hungary,,Gyor,European Masters Classic Championships,Yes
