Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Nino Tchrikishvili,F,SBD,Raw,34.5,24-34,24-39,Open,75.35,76,180,185,-190,,185,90,95,100,,100,225,232.5,-237.5,,232.5,517.5,11,502.80,490.53,431.42,102.45,Yes,Georgia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Sahyuri Lalime,F,SBD,Raw,41,40-44,40-49,Open,62.8,63,167.5,-177.5,-177.5,,167.5,85,90,-95,,90,180,190,195,,195,452.5,14,487.61,487.14,430.17,99.20,Yes,Belgium,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Chiara Bernardi,F,SBD,Raw,27,24-34,24-39,Open,62.55,63,187.5,197.5,202.5,,202.5,112.5,-120,120,,120,200,-215,-215,,200,522.5,2,564.42,564.20,498.24,114.85,Yes,Italy,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Tessa Ophoff,F,SBD,Raw,24.5,24-34,24-39,Open,74.25,76,195,202.5,207.5,,207.5,102.5,107.5,-112.5,,107.5,212.5,222.5,225,,225,540,8,528.76,516.61,454.61,107.66,Yes,Netherlands,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Gintaras Blėdis,M,SBD,Raw,32,24-34,24-39,Open,73.5,74,210,225,235,,235,115,122.5,127.5,,127.5,210,230,240,,240,602.5,22,437.93,435.49,421.15,88.76,Yes,Lithuania,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Mark Stell,M,SBD,Raw,27,24-34,24-39,Open,107.4,120,250,-265,265,,265,180,190,200,,200,275,295,317.5,,317.5,782.5,22,467.71,464.01,443.22,95.60,Yes,Ireland,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Emil Krastev,M,SBD,Raw,29,24-34,24-39,Open,92.5,93,292.5,307.5,-317.5,,307.5,220,230,235,,235,340,355,-362.5,,355,897.5,3,572.52,565.25,541.12,117.72,Yes,Bulgaria,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Richard van Bezooijen,M,SBD,Raw,29.5,24-34,24-39,Open,92.3,93,285,297.5,305,,305,182.5,187.5,190,,190,302.5,317.5,-320,,317.5,812.5,6,518.85,512.25,490.42,106.69,Yes,Netherlands,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Richmond Baiden,M,SBD,Raw,25,24-34,24-39,Open,92.85,93,,,,,,,,,,,,,,,,,DQ,,,,,Yes,France,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Matthew Henry #1,M,SBD,Raw,32,24-34,24-39,Open,104.2,105,275,295,315,,315,175,182.5,-190,,182.5,290,305,-315,,305,802.5,17,485.49,480.84,459.13,99.43,Yes,Ireland,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Friðbjörn Bragi Hlynsson,M,SBD,Raw,34.5,24-34,24-39,Open,82.75,83,237.5,250,257.5,,257.5,150,157.5,162.5,,162.5,277.5,-290,-290,,277.5,697.5,26,471.67,466.42,448.72,96.70,Yes,Iceland,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Clara Peyraud,F,SBD,Raw,24,24-34,24-39,Open,75.55,76,187.5,195,197.5,,197.5,120,127.5,-132.5,,127.5,225,240,250,,250,575,5,557.89,544.14,478.51,113.68,Yes,France,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Sara Naldi,F,SBD,Raw,28,24-34,24-39,Open,56.8,57,185,195,200,,200,102.5,-107.5,107.5,,107.5,210,-220,-220,,210,517.5,2,594.26,602.16,532.49,121.71,Yes,Italy,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Sabina Materek,F,SBD,Raw,26.5,24-34,24-39,Open,68.65,69,192.5,-197.5,-200,,192.5,90,95,-97.5,,95,182.5,-190,190,,190,477.5,14,488.22,481.53,424.64,99.21,Yes,Poland,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Amélie Mierger,F,SBD,Raw,33.5,24-34,24-39,Open,134.1,84+,212.5,227.5,-232.5,,227.5,147.5,155,160,,160,222.5,-245,-245,,222.5,610,6,476.66,478.15,403.12,102.91,Yes,France,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Lina Gerutė,F,SBD,Raw,50,50-54,50-59,Open,60.4,63,115,122.5,-127.5,,122.5,47.5,50,-52.5,,50,162.5,-172.5,172.5,,172.5,345,27,380.85,382.66,338.07,77.63,Yes,Lithuania,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Margit Lehóczkyné Fawal,F,SBD,Raw,37.5,35-39,24-39,Open,51.1,52,145,155,162.5,,162.5,97.5,102.5,-105,,102.5,167.5,177.5,185,,185,450,4,555.24,568.58,504.35,115.36,Yes,Hungary,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Emil Norling,M,SBD,Raw,29.5,24-34,24-39,Open,104.7,105,320,340,-345,,340,210,215,217.5,,217.5,355,370,375,,375,932.5,4,563.04,557.78,532.62,115.28,Yes,Sweden,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Nuutti Mansukoski,M,SBD,Raw,25,24-34,24-39,Open,167.7,120+,330,365,402.5,,402.5,200,217.5,225,,225,320,-360,-360,,320,947.5,10,494.81,515.73,481.97,96.59,Yes,Finland,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Marte Kjenner,F,SBD,Raw,36.5,35-39,24-39,Open,68.5,69,180,190,197.5,,197.5,120,127.5,132.5,,132.5,200,217.5,227.5,,227.5,557.5,5,570.72,563.07,496.57,115.97,Yes,Norway,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Pleun Dekkers,F,SBD,Raw,31.5,24-34,24-39,Open,51.75,52,172.5,180,-183,,180,-85,85,87.5,,87.5,180,185,190,,190,457.5,2,559.52,572.46,507.53,116.00,Yes,Netherlands,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Viktor Golinei,M,SBD,Raw,25.5,24-34,24-39,Open,179.2,120+,-380,390,405,,405,265,277.5,-282.5,,277.5,327.5,350,360,,360,1042.5,2,535.27,561.44,525.37,103.95,Yes,Ukraine,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Kenneth Nwaezeigwe,M,SBD,Raw,32,24-34,24-39,Open,102.15,105,275,292.5,302.5,,302.5,182.5,192.5,-197.5,,192.5,297.5,310,320,,320,815,16,497.12,491.91,469.72,101.93,Yes,Ireland,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Carola Garra,F,SBD,Raw,31.5,24-34,24-39,Open,67.7,69,215,222.5,227,,227,137.5,-145,-145,,137.5,202.5,212.5,217.5,,217.5,582,1,599.83,592.74,522.86,121.88,Yes,Italy,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Tadas Gečas,M,SBD,Raw,49,45-49,40-49,Open,140.15,120+,257.5,,,,257.5,165,175,,,175,330,-355,-355,,330,762.5,21,417.74,426.02,404.91,83.08,Yes,Lithuania,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Anatolii Novopismennyi,M,SBD,Raw,29.5,24-34,24-39,Open,99.6,105,-350,-350,350,,350,217.5,227.5,232.5,,232.5,330,342.5,352.5,,352.5,935,2,576.51,569.95,544.40,118.34,Yes,Ukraine,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Māris Juzups,M,SBD,Raw,37.5,35-39,24-39,Open,118.95,120,305,-320,-320,,305,210,217.5,-222.5,,217.5,285,295,-300,,295,817.5,20,470.88,470.97,451.27,95.40,Yes,Latvia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Rubeni Karkusashvili,M,SBD,Raw,46.5,45-49,40-49,Open,119.95,120,260,-270,-280,,260,170,-182.5,182.5,,182.5,280,292.5,300,,300,742.5,25,426.48,426.92,409.10,86.33,Yes,Georgia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Kjell Egil Bakkelund,M,SBD,Raw,37.5,35-39,24-39,Open,65.75,66,245,252.5,257.5,,257.5,180,185,187.5,,187.5,285,300,310,,310,755,1,593.23,594.68,577.96,117.93,Yes,Norway,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Katja Babič,F,SBD,Raw,32.5,24-34,24-39,Open,56.25,57,145,150,155,,155,82.5,87.5,-90,,87.5,167.5,177.5,-182.5,,177.5,420,12,485.40,492.45,435.55,99.51,Yes,Slovenia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Urban Mur,M,SBD,Raw,32.5,24-34,24-39,Open,82.75,83,225,237.5,245,,245,155,162.5,167.5,,167.5,175,187.5,-225,,187.5,600,31,405.74,401.22,386.00,83.18,Yes,Slovenia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Jayne Jones,F,SBD,Raw,27.5,24-34,24-39,Open,68.7,69,150,157.5,162.5,,162.5,87.5,92.5,-95,,92.5,172.5,182.5,-192.5,,182.5,437.5,21,447.13,440.97,388.86,90.86,Yes,Ireland,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Regitze Letting,F,SBD,Raw,25.5,24-34,24-39,Open,83.45,84,177.5,187.5,-192.5,,187.5,102.5,-107.5,-107.5,,102.5,215,230,-242.5,,230,520,16,479.98,465.24,406.92,98.46,Yes,Denmark,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Cecilie Duus,F,SBD,Raw,28.5,24-34,24-39,Open,62.6,63,135,142.5,-145,,142.5,90,95,97.5,,97.5,170,-182.5,-182.5,,170,410,19,442.68,442.45,390.73,90.07,Yes,Denmark,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Martin Simonsen,M,SBD,Raw,26.5,24-34,24-39,Open,177.9,120+,335,355,370,,370,232.5,247.5,257.5,,257.5,275,-302.5,-305,,275,902.5,15,464.24,486.62,455.30,90.20,Yes,Denmark,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Regin SGA Stergakis,M,SBD,Raw,23.5,24-34,24-39,Open,104.7,105,315,325,-332.5,,325,217.5,227.5,-232.5,,227.5,345,365,382.5,,382.5,935,3,564.55,559.28,534.04,115.59,Yes,Denmark,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Mathilde Østergaard,F,SBD,Raw,31.5,24-34,24-39,Open,56.65,57,145,152.5,160,,160,85,-90,-92.5,,85,162.5,175,-182.5,,175,420,13,483.14,489.72,433.08,98.98,Yes,Denmark,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Mathias Kloch,M,SBD,Raw,30.5,24-34,24-39,Open,82.5,83,255,270,282.5,,282.5,160,170,-177.5,,170,265,287.5,295,,295,747.5,14,506.35,500.76,481.82,103.79,Yes,Denmark,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Katja Jørgensen,F,SBD,Raw,37.5,35-39,24-39,Open,82.6,84,175,185,190,,190,105,110,-115,,110,205,220,230,,230,530,13,491.62,476.68,417.22,100.76,Yes,Denmark,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Jesper Vogelius,M,SBD,Raw,25.5,24-34,24-39,Open,118.7,120,330,345,350,,350,200,207.5,212.5,,212.5,300,307.5,312.5,,312.5,875,13,504.36,504.35,483.23,102.20,Yes,Denmark,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Anna Boukalová,F,SBD,Raw,26.5,24-34,24-39,Open,56.1,57,135,142.5,147.5,,147.5,72.5,75,77.5,,77.5,160,170,177.5,,177.5,402.5,16,466.00,472.92,418.30,95.56,Yes,Czechia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Denisa Schvandtnerová,F,SBD,Raw,30.5,24-34,24-39,Open,74.7,76,165,175,182.5,,182.5,85,90,95,,95,175,187.5,195,,195,472.5,18,461.18,450.31,396.17,93.93,Yes,Czechia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Anežka Miková,F,SBD,Raw,21.5,20-23,19-23,Open,46.7,47,142.5,150,152.5,,152.5,-77.5,-77.5,77.5,,77.5,152.5,162.5,167.5,,167.5,397.5,7,523.43,537.06,479.00,110.89,Yes,Czechia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Dominika Jansová,F,SBD,Raw,24.5,24-34,24-39,Open,60.6,63,145,-155,155,,155,85,90,92.5,,92.5,175,185,187.5,,187.5,435,16,479.21,481.26,425.16,97.66,Yes,Czechia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Kristýna Vacková,F,SBD,Raw,32.5,24-34,24-39,Open,62.8,63,132.5,140,145,,145,72.5,75,77.5,,77.5,160,-170,-170,,160,382.5,22,412.18,411.78,363.62,83.86,Yes,Czechia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Hynek Fránek,M,SBD,Raw,30.5,24-34,24-39,Open,103.4,105,275,295,307.5,,307.5,75,-125,-125,,75,270,287.5,305,,305,687.5,23,417.23,413.09,394.43,85.49,Yes,Czechia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Karel Rada #2,M,SBD,Raw,24.5,24-34,24-39,Open,73.3,74,235,242.5,-245,,242.5,132.5,137.5,-140,,137.5,260,275,-282.5,,275,655,16,476.94,474.36,458.79,96.64,Yes,Czechia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Jacob Lavoie,M,SBD,Raw,29.5,24-34,24-39,Open,73.5,74,265,-270,-270,,265,-140,140,145,,145,305,317.5,325,,325,735,8,534.24,531.26,513.76,108.29,Yes,Canada,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Chisom Ezeh,F,SBD,Raw,25.5,24-34,24-39,Open,73.95,76,190,200,207.5,,207.5,97.5,102.5,105,,105,250,263,-275,,263,575.5,4,564.74,552.00,485.81,114.97,Yes,Canada,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Shannon Huff,F,SBD,Raw,32.5,24-34,24-39,Open,68.15,69,185,195,-205,,195,105,112.5,115,,115,197.5,207.5,-212.5,,207.5,517.5,10,531.33,524.57,462.66,107.96,Yes,Canada,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Catherine Gagné,F,SBD,Raw,32,24-34,24-39,Open,51.1,52,162.5,-172.5,172.5,,172.5,90,92.5,95,,95,177.5,182.5,187.5,,187.5,455,3,561.41,574.89,509.95,116.65,Yes,Canada,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Carlos Castillo,M,SBD,Raw,25.5,24-34,24-39,Open,65.6,66,207.5,217.5,227.5,,227.5,145,150,155,,155,262.5,-280,290,,290,672.5,7,529.31,530.70,515.83,105.17,Yes,Canada,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Ezeiel Amponsah,M,SBD,Raw,25.5,24-34,24-39,Open,104.65,105,282.5,295,-307.5,,295,180,187.5,-190,,187.5,322.5,347.5,357.5,,357.5,840,12,507.28,502.54,479.86,103.87,Yes,Canada,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Amélie Picher-Plante,F,SBD,Raw,29.5,24-34,24-39,Open,46.7,47,145,152.5,155,,155,-90,-90,90,,90,175,182.5,187.5,,187.5,432.5,2,569.51,584.35,521.17,120.66,Yes,Canada,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Kafui Hotsonyame,M,SBD,Raw,32.5,24-34,24-39,Open,82.1,83,257.5,275,290,,290,175,182.5,-187.5,,182.5,310,330,342.5,,342.5,815,5,553.60,547.57,526.99,113.44,Yes,Canada,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Leah Mamane,F,SBD,Raw,35,35-39,24-39,Open,62.3,63,167.5,-175,175,,175,110,117.5,-122.5,,117.5,177.5,187.5,195,,195,487.5,7,527.91,528.02,466.31,107.43,Yes,Canada,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Marthe Henry,F,SBD,Raw,28,24-34,24-39,Open,56.3,57,152.5,157.5,160,,160,92.5,97.5,-100,,97.5,182.5,190,192.5,,192.5,450,7,519.77,527.26,466.33,106.55,Yes,Canada,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Nicole Coopoosamy,F,SBD,Raw,32.5,24-34,24-39,Open,83.95,84,195,207.5,-220,,207.5,102.5,110,112.5,,112.5,205,217.5,-225,,217.5,537.5,11,494.72,479.45,419.18,101.53,Yes,South Africa,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Danielle Waldeck,F,SBD,Raw,40.5,40-44,40-49,Open,75.7,76,165,175,-180,,175,77.5,85,87.5,,87.5,170,180,185,,185,447.5,20,433.73,422.96,371.92,88.39,Yes,South Africa,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Zahra Padia,F,SBD,Raw,28.5,24-34,24-39,Open,108.55,84+,-227.5,240,-252.5,,240,120,125,130,,130,210,225,240,,240,610,5,505.11,497.39,423.60,106.63,Yes,Trinidad and Tobago,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Brittany Schlater,F,SBD,Raw,34.5,24-34,24-39,Open,131.05,84+,285,295,302.5,,302.5,152.5,160,165,,165,270,289,-291.5,,289,756.5,1,593.86,595.50,502.44,127.99,Yes,Canada,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Karlina Tongotea,F,SBD,Raw,33.5,24-34,24-39,Open,83.45,84,-215,215,-227.5,,215,130,135,137.5,,137.5,242.5,255,-265,,255,607.5,2,560.75,543.52,475.39,115.02,Yes,New Zealand,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Evie Corrigan,F,SBD,Raw,30,24-34,24-39,Open,56.4,57,165,172.5,175,,175,105,107.5,110,,110,197.5,207.5,215,,215,500,3,576.84,585.03,517.41,118.22,Yes,New Zealand,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Megan-Li Smith,F,SBD,Raw,30,24-34,24-39,Open,51.8,52,-167.5,167.5,172.5,,172.5,105,110,114,,114,190,200,-205,,200,486.5,1,594.59,608.30,539.28,123.25,Yes,New Zealand,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Heath Graham,M,SBD,Raw,23,20-23,24-39,Open,118.35,120,-295,295,-310,,295,202.5,212.5,215,,215,305,322.5,332.5,,332.5,842.5,16,486.11,485.97,465.59,98.53,Yes,New Zealand,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Lucas Wiseman,M,SBD,Raw,26.5,24-34,24-39,Open,119.3,120,-330,337.5,-362.5,,337.5,-175,175,187.5,,187.5,345,367.5,-375,,367.5,892.5,12,513.57,513.82,492.34,104.02,Yes,Canada,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Luke Homer,M,SBD,Raw,29.5,24-34,24-39,Open,73.8,74,275,290,295,,295,155,160,-162.5,,160,300,307.5,315,,315,770,4,558.19,554.94,536.57,113.20,Yes,Canada,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Kwaku Antwi,M,SBD,Raw,29.5,24-34,24-39,Open,92.5,93,255,270,280,,280,205,212.5,217.5,,217.5,340,362.5,377.5,,377.5,875,5,558.17,551.08,527.55,114.77,Yes,Canada,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Jessica Buettner,F,SBD,Raw,31,24-34,24-39,Open,83,84,207.5,220,225,,225,107.5,112.5,-115,,112.5,225,240,-252.5,,240,577.5,5,534.44,518.11,453.33,109.58,Yes,Canada,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Tony Reinmuth,M,SBD,Raw,36.5,35-39,24-39,Open,184,120+,380,405,422.5,,422.5,205,212.5,220,,220,-300,300,-312.5,,300,942.5,12,480.74,505.49,473.11,93.18,Yes,Australia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
John Strachan,M,SBD,Raw,38,35-39,24-39,Open,73.75,74,220,232.5,240,,240,152.5,-160,-160,,152.5,255,265,270,,270,662.5,15,480.48,477.69,461.90,97.43,Yes,New Zealand,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Giulia Carvalho,F,SBD,Raw,26.5,24-34,24-39,Open,51.4,52,122.5,132.5,140,,140,90,95,-97.5,,95,127.5,142.5,152.5,,152.5,387.5,13,476.16,487.41,432.25,98.83,Yes,Brazil,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Rodrigo Jamar Santanna,M,SBD,Raw,31,24-34,24-39,Open,104.7,105,287.5,-295,-295,,287.5,185,190,-192.5,,190,265,282.5,300,,300,777.5,19,469.45,465.07,444.08,96.12,Yes,Brazil,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Matheus dos Santos,M,SBD,Raw,24.5,24-34,24-39,Open,82.6,83,260,272.5,280,,280,137.5,145,150,,150,287.5,305,310,,310,740,19,500.93,495.37,476.62,102.69,Yes,Brazil,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Guilherme Gortz,M,SBD,Raw,35,35-39,24-39,Open,92.2,93,270,287.5,295,,295,160,165,-170,,165,275,290,-302.5,,290,750,12,479.19,473.10,452.96,98.53,Yes,Brazil,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Guilherme Menezes,M,SBD,Raw,30.5,24-34,24-39,Open,83,83,252.5,265,-270,,265,165,172.5,-175,,172.5,277.5,290,300,,300,737.5,20,497.88,492.28,473.54,102.09,Yes,Brazil,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Gabriel Ghizoni,M,SBD,Raw,26.5,24-34,24-39,Open,65.45,66,187.5,197.5,202.5,,202.5,120,127.5,130,,130,237.5,-255,-272.5,,237.5,570,15,449.40,450.67,438.09,89.25,Yes,Brazil,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Marina Garcia de Almeida,F,SBD,Raw,35.5,35-39,24-39,Open,83.3,84,185,195,200,,200,107.5,112.5,117.5,,117.5,237.5,252.5,262.5,,262.5,580,4,535.82,519.40,454.35,109.89,Yes,Brazil,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Torben Voigt,M,SBD,Raw,25,24-34,24-39,Open,155.6,120+,370,387.5,400,,400,220,235,-242.5,,235,280,300,-312.5,,300,935,14,497.93,514.65,484.56,97.89,Yes,Germany,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Jonah Wiendieck,M,SBD,Raw,25.5,24-34,24-39,Open,119.25,120,322.5,342.5,-352.5,,342.5,245,252.5,-255,,252.5,310,330,332.5,,332.5,927.5,7,533.79,534.02,511.70,108.11,Yes,Germany,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Clara Isabelle Häberer,F,SBD,Raw,25.5,24-34,24-39,Open,62.8,63,170,-185,190,,190,115,-122.5,-122.5,,115,165,180,-190,,180,485,8,522.64,522.13,461.06,106.33,Yes,Germany,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Mara Hames,F,SBD,Raw,28,24-34,24-39,Open,75.45,76,202.5,215,222.5,,222.5,120,125,-130,,125,220,232.5,240,,240,587.5,3,570.41,556.42,489.34,116.23,Yes,Germany,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Zachariah Ampofo,M,SBD,Raw,31.5,24-34,24-39,Open,82.4,83,245,255,262.5,,262.5,157.5,162.5,-165,,162.5,327.5,-347.5,-347.5,,327.5,752.5,13,510.09,504.47,485.43,104.55,Yes,Germany,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Bjarne Dücker,M,SBD,Raw,24.5,24-34,24-39,Open,104.9,105,305,315,322.5,,322.5,205,212.5,217.5,,217.5,300,315,327.5,,327.5,867.5,10,523.39,518.55,495.16,107.15,Yes,Germany,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Anna Ieronimos,F,SBD,Raw,27.5,24-34,24-39,Open,83.65,84,192.5,200,-202.5,,200,110,115,117.5,,117.5,220,235,240,,240,557.5,9,514.01,498.19,435.67,105.46,Yes,Germany,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Markus Patschke,M,SBD,Raw,37,35-39,24-39,Open,174.6,120+,-365,365,380,,380,245,252.5,257.5,,257.5,300,-315,315,,315,952.5,8,492.30,515.13,481.81,95.79,Yes,Germany,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Daniel Hoffmann,M,SBD,Raw,20.5,20-23,19-23,Open,80.35,83,252.5,265,-272.5,,265,167.5,-175,-175,,167.5,272.5,292.5,300,,300,732.5,21,503.80,498.71,480.43,103.08,Yes,Czechia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
