Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Kjell Egil Bakkelund,M,SBD,Single-ply,35,35-39,24-39,Open,79.9,83,330,340,347.5,,347.5,-235,235,242.5,,242.5,300,-315,317.5,,317.5,907.5,1,626.23,620.04,597.46,107.19,Yes,Norway,,EPF,IPF,2023-05-02,Denmark,,Thisted,European Equipped Powerlifting Championships,Yes
Kjell Egil Bakkelund,M,SBD,Raw,,,,Open,79.74,83,235,250,260,,260,180,187.5,192.5,,192.5,300,312.5,317.5,,317.5,770,1,531.97,526.76,507.62,108.78,Yes,Norway,,NSF,IPF,2023-03-03,Norway,,Åsane,Bjørgvin SK NM styrkeløft utstyrsfritt,Yes
Kjell Egil Bakkelund,M,SBD,Raw,34,24-34,24-39,Open,73.47,74,210,222.5,227.5,,227.5,155,165,170,,170,285,295,-305,,295,692.5,5,503.48,500.68,484.21,102.05,Yes,Norway,,EPF,IPF,2022-11-25,Poland,,Skierniewice,European Classic Powerlifting Championships,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,33.5,24-34,24-39,Open,73.57,74,-320,320,332.5,,332.5,-225,225,-235,,225,290,302.5,312.5,,312.5,870,1,631.97,628.41,607.69,108.23,Yes,Norway,,IPF,IPF,2022-11-14,Denmark,,Viborg,World Open Equipped Powerlifting Championships,Yes
Kjell Egil Bakkelund,M,B,Single-ply,33.5,24-34,24-39,Open,76.05,83,,,,,,-225,225,-245,,225,,,,,,225,4,160.00,158.80,153.35,85.63,Yes,Norway,,EPF,IPF,2022-08-02,Hungary,,Budapest,European Bench Press Championships,Yes
Kjell Egil Bakkelund,M,B,Raw,33.5,24-34,24-39,Open,73.7,74,,,,,,160,170,-180,,170,,,,,,170,5,123.35,122.64,118.59,90.86,Yes,Norway,,EPF,IPF,2022-08-02,Hungary,,Budapest,European Bench Press Championships,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,33.5,24-34,24-39,Middle,73.2,83,-315,315,327.5,,327.5,225,232.5,-237.5,,232.5,300,-312.5,-312.5,,300,860,1,626.78,623.44,603.01,107.33,Yes,Norway,,IPF,IPF,2022-07-08,USA,AL,Birmingham,World Games,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,33.5,24-34,24-39,Open,73.32,74,310,325,-340,,325,215,225,235,,235,300,315,-322.5,,315,875,1,637.02,633.56,612.77,109.09,Yes,Norway,,EPF,IPF,2022-05-03,Czechia,,Pilsen,European Powerlifting Championships,Yes
Kjell Egil Bakkelund,M,SBD,Raw,,,,Open,73.71,74,222.5,230,-235,,230,180,-188,188,,188,297.5,310,,,310,728,1,528.17,525.13,507.77,107.10,Yes,Norway,,NSF,IPF,2022-03-25,Norway,,Bergen,NM Styrkeløft utstyrsfritt,Yes
Kjell Egil Bakkelund,M,SBD,Raw,,,,Open,77.3,83,205,220,230,,230,180,190,-197.5,,190,275,300,312.5,,312.5,732.5,1,515.65,511.33,493.42,105.14,Yes,Norway,,NSF,IPF,2021-12-11,Norway,,Oslo,Klubbstevne,Yes
